P_t_FCF___ACHV,,-4.950063527408474,-7.08431155684694,-8.257677264284935,-304.7682258064516,,,,,,,,,,,,,,,,,,
P_t_FCF___ACI,20.106509850746267,26.503754761758376,-16.322740295342673,21.6298831510286,,,,,,,,,,,,,,,,,,,
P_t_FCF___ACIU,,10.733956163869879,-12.462895158481365,-23.957798459993306,-87.47067257448434,,,,,,,,,,,,,,,,,,
P_t_FCF___ACIW,14.469181922649435,40.23051509384548,27.817281075893206,38.25037768924303,,,,,,,,,,,,,,,,,,,
P_t_FCF___ACKB.BR,,50.167332955395814,-57.13807732637723,77.97854203235698,10.031578518748598,,,,,,,,,,,,,,,,,,
P_t_FCF___ACKO.ME,,22.79313771131972,2.3493517710808685,3.1454102106548048,-690.8845829823083,,,,,,,,,,,,,,,,,,
P_t_FCF___ACLS,20.83980767316,-50.763759496146776,30.714177136094676,26.48368301393906,,,,,,,,,,,,,,,,,,,
P_t_FCF___ACM,42.54866172784389,13.515406232642787,13.835840030002691,14.991448926757332,,,,,,,,,,,,,,,,,,,
P_t_FCF___ACMR,-28.840520453157858,201.67842125237192,334.8203284111045,-194.30443875685557,,,,,,,,,,,,,,,,,,,
P_t_FCF___ACN,22.01556141291646,27.815612758180897,31.00708867381328,37.61867664141867,,,,,,,,,,,,,,,,,,,
P_t_FCF___ACNB,,11.23306671056422,9.818074457753319,17.898510688524592,,,,,,,,,,,,,,,,,,,
P_t_FCF___ACOMO.AS,,11.652080762497569,41.70961370282691,12.930547456127096,,,,,,,,,,,,,,,,,,,
P_t_FCF___ACOR,,-0.24919302996893772,0.4637283616396373,0.6527640207075065,,,,,,,,,,,,,,,,,,,
P_t_FCF___AC.PA,-15.37764904778761,20.111971555555556,-21.037219641646487,16.059836805914973,,,,,,,,,,,,,,,,,,,
P_t_FCF___ACP.AX,-7.499601797383673,-7.773289173553997,-6.320152347835933,-7.238454998101847,,,,,,,,,,,,,,,,,,,
P_t_FCF___ACPH.BR,,-12.872161766930564,-16.54253386041086,-68.0895812216591,-25.02135267594589,,,,,,,,,,,,,,,,,,
P_t_FCF___ACP.L,,-19.84707448789017,-35.62297506816602,-23.781028827587683,-16.838742775406434,,,,,,,,,,,,,,,,,,
P_t_FCF___ACQ.TO,7.117665129727372,11.353126514572645,-25.342590643274853,12.792864944649446,,,,,,,,,,,,,,,,,,,
P_t_FCF___ACR.AX,-5.301078375611421,-4.516551657297926,-8.354567945500179,9.817101327153992,,,,,,,,,,,,,,,,,,,
P_t_FCF___ACRE,18.211314652729676,17.82410255146062,14.74903809475241,18.49430157309119,,,,,,,,,,,,,,,,,,,
P_t_FCF___ACRL.L,11.861896501365166,86.8493761041376,-6.958172228843861,62.963602291877315,,,,,,,,,,,,,,,,,,,
P_t_FCF___ACRS,-35.507270736325026,-14.153227518407473,-13.584006420859964,-24.828029339153456,,,,,,,,,,,,,,,,,,,
P_t_FCF___ACRX,,-3.7871824336688014,-6.92344684552084,-6.4336188995958965,-6.250023252302582,,,,,,,,,,,,,,,,,,
P_t_FCF___ACS.AX,-35.14995545971764,-44.59485098809093,-44.30375384270526,-42.712407877460016,,,,,,,,,,,,,,,,,,,
P_t_FCF___ACSO.L,,8.508877162558322,13.36943661606332,6.452594044525159,12.982014363109487,,,,,,,,,,,,,,,,,,
P_t_FCF___ACST,-5.92116373640545,-5.439912799652462,-10.616928626483737,-15.73249106321526,,,,,,,,,,,,,,,,,,,
P_t_FCF___ACTG,,-115.13716900843035,13.760336227990212,22.123317494600432,8.421372639985906,,,,,,,,,,,,,,,,,,
P_t_FCF___ACT.L,-17.799030605880365,-15.543616259465798,-10.648850007787757,-9.487873781595903,,,,,,,,,,,,,,,,,,,
P_t_FCF___AC.TO,-2.6065063066104077,2.513189563330621,8.96144092843327,29.32319594936709,,,,,,,,,,,,,,,,,,,
P_t_FCF___ACU,,10.769228595353376,86.3364502092009,-60.04930549072974,,,,,,,,,,,,,,,,,,,
P_t_FCF___ACU.AX,-22.02219804134929,-99.2078431372549,14.549532710280374,4.421760978807079,,,,,,,,,,,,,,,,,,,
P_t_FCF___ACUR,,,,,-1.2672222419297623,,,,,,,,,,,,,,,,,,
P_t_FCF___ACW.AX,-18.46109729350574,-5.050625516939456,-6.716689970808939,-47.87959532322242,,,,,,,,,,,,,,,,,,,
P_t_FCF___ACWN.DE,,-7.853820632579208,-12.72246853752128,-9.007680734254153,5.247583250358683,,,,,,,,,,,,,,,,,,
P_t_FCF___ACX.DE,,,,9.81692841401564,10.242512910377316,,,,,,,,,,,,,,,,,,
P_t_FCF___ACY,,1.3654717841188804,1.9866585117828246,-2.8371935511028794,-0.33620588257300843,,,,,,,,,,,,,,,,,,
P_t_FCF___AD1.AX,-12.920181411065734,-5.793003761759625,-5.586662673922616,-6.439291899810328,,,,,,,,,,,,,,,,,,,
P_t_FCF___AD8.AX,143.7169375159398,191.21619002375297,1374.424663414634,511.6088374014372,,,,,,,,,,,,,,,,,,,
P_t_FCF___ADA.AX,12.557121112076455,-108.50785585585585,8.620569247286175,15.262139809926083,,,,,,,,,,,,,,,,,,,
P_t_FCF___ADAG,,-48.27359905295628,-59.79056858182298,,,,,,,,,,,,,,,,,,,,
P_t_FCF___ADAM.L,,-12.480384445426425,-12.152801204819276,-10.613720405862457,-14.656517903476907,,,,,,,,,,,,,,,,,,
P_t_FCF___ADANIENT.NS,,,-22.317082490710835,-28.69416225661278,,,,,,,,,,,,,,,,,,,
P_t_FCF___ADANIGREEN.NS,-130.11275092013506,-149.70922741520818,-49.30432935822569,-209.66921225138557,,,,,,,,,,,,,,,,,,,
P_t_FCF___ADANIPORTS.NS,36.981546662152155,45.26031480412184,48.611100525940635,444.68665988612867,,,,,,,,,,,,,,,,,,,
P_t_FCF___ADANIPOWER.NS,10.480429230344795,8.03151326624004,8.495549473906959,9.126903526870942,,,,,,,,,,,,,,,,,,,
P_t_FCF___ADANITRANS.NS,31.735463661129245,60.938843667640704,68.62055414347043,102.40016603802722,,,,,,,,,,,,,,,,,,,
P_t_FCF___ADAP,-14.339975112636774,-7.029540031025689,-7.406078487137343,-10.158102890144127,,,,,,,,,,,,,,,,,,,
P_t_FCF___AD.AS,,7.521745569792634,6.792274996087199,12.169634419629444,,,6.5968403735070575,,,,,,,,,,,,,,,,
P_t_FCF___ADB.DE,33.453192584777696,44.09474701763099,47.2008363211058,64.93126608796258,,,,,,,,,,,,,,,,,,,
P_t_FCF___ADBE,39.86858113639789,52.550888669481004,56.25263920042531,77.38327048327605,,,,,,,,,,,,,,,,,,,
P_t_FCF___ADBE.SW,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
P_t_FCF___ADC,29.59215199082235,33.38707159036202,45.36741857646895,51.4625461357858,,,,,,,,,,,,,,,,,,,
P_t_FCF___ADCT,,-17.661109111933015,-17.608113943714944,-28.4861044695176,,,,,,,,,,,,,,,,,,,
P_t_FCF___ADD.DE,,0.1566413259125305,0.2654276619165204,0.5958605489881788,0.7981588835212023,,,,,,,,,,,,,,,,,,
P_t_FCF___ADE.DE,,-597.9977240372901,-240.13915175279274,40.37320772237439,924.609304058623,,,,,,,,,,,,,,,,,,
P_t_FCF___ADEN.SW,18.17476501598579,14.133139093922653,17.983115472759227,16.063410838304552,,,,,,,,,,,,,,,,,,,
P_t_FCF___ADE.OL,1476.0059147712418,1055.2752568224298,1368.660030060606,15847.642453333334,,,,,,,,,,,,,,,,,,,
P_t_FCF___ADES,,2.023892120358257,-9.710030899961374,-8.258630091984232,-5.422036018548474,,,,,,,,,,,,,,,,,,
P_t_FCF___ADES.L,,-66.74091578285005,-11.554446911463154,-124.12285423203714,-4.962860808670189,,,,,,,,,,,,,,,,,,
P_t_FCF___ADFFOODS.NS,128.6944918660287,116.24209247141921,88.78228721143729,139.93785398291237,,,,,,,,,,,,,,,,,,,
P_t_FCF___ADH.AX,7.665114952771342,24.525745241998717,21.507168396049508,42.18115483633689,,,,,,,,,,,,,,,,,,,
P_t_FCF___ADHUNIKIND.NS,4.968079518113886,2.61798598608106,3.360375336185265,-32.42753965281287,,,,,,,,,,,,,,,,,,,
P_t_FCF___ADI,30.409617356244183,28.33488266131642,25.617862895516996,58.97152149448523,,,,,,,,,,,,,,,,,,,
P_t_FCF___ADJ.DE,,,17.351547255014548,20.84811188287846,23.58474544612739,,,,,,,,,,,,,,,,,,
P_t_FCF___ADL.DE,,9.438961922021218,6.7989145565996685,24.503439198855506,8.857792222774739,,,,,,,,,,,,,,,,,,
P_t_FCF___ADM,-9.889270586475538,-5.053291291719745,-5.640716194809811,-4.523830265431219,,,,,,,,,,,,,,,,,,,
P_t_FCF___ADMA,,-2.5053545049529315,-3.0944649297695035,-5.0175536249506925,-10.927791879604738,,,,,,,,,,,,,,,,,,
P_t_FCF___ADM.DE,-8.297962460579619,-4.240153110828025,-4.733053952364024,-3.7958890286528866,,,,,,,,,,,,,,,,,,,
P_t_FCF___ADM.L,14.94764967993226,40.12085061818182,50.69837527857553,27.360778474891507,,,,,,,,,,,,,,,,,,,
P_t_FCF___ADMP,,-6.350511157526391,-3.992145534127082,-8.40248256027229,-6.789383202303235,,,,,,,,,,,,,,,,,,
P_t_FCF___ADMS,,-3.1316923153087366,-2.4032534310978564,-3.7164036718807374,,,,,,,,,,,,,,,,,,,
