D_t_A___ABCAPITAL.NS,0.8841377172297739,0.9091368732399746,0.9046882709769174,0.8985255279729215,,,,,,,,,,,,,,,,,,,
D_t_A___ABC.AX,0.4891410576609838,0.5113344739093242,0.4680647700438547,0.4478430914716012,,,,,,,,,,,,,,,,,,,
D_t_A___ABCB,0.9217408639684445,0.9215179476944841,0.9178208082201248,0.913770129613492,,,,,,,,,,,,,,,,,,,
D_t_A___ABCE,,3.0171681817445273,2.601285573538539,9.757431789340101,3.4828295629647825,,,,,,,,,,,,,,,,,,
D_t_A___ABCL,,0.563516750118954,0.4598404768247048,,,,,,,,,,,,,,,,,,,,
D_t_A___ABC.L,0.6652305040930633,0.282519397535372,0.3247555326814205,0.3353808353808354,,,,,,,,,,,,,,,,,,,
D_t_A___ABCM,0.6652305040930633,0.282519397535372,0.3247555326814205,0.3353808353808354,,,,,,,,,,,,,,,,,,,
D_t_A___ABCP,,0.03038532110091743,0.16622994529490184,0.18630587805101015,0.005181112353101115,,,,,,,,,,,,,,,,,,
D_t_A___ABCZY,0.6652305040930633,0.282519397535372,0.3247555326814205,0.3353808353808354,,,,,,,,,,,,,,,,,,,
D_t_A___ABDP.L,0.19223030490636125,0.2812620377503852,,,,,,,,,,,,,,,,,,,,,
D_t_A___ABEA.DE,0.32684615281013885,0.2939804031487608,0.2593707095973369,0.25184981108312343,,,,,,,,,,,,,,,,,,,
D_t_A___ABEO,,0.29050394860990836,0.40806544579385384,0.06090371900536105,0.17035095715587967,,,,,,,,,,,,,,,,,,
D_t_A___ABEO.PA,1.1708857814882783,1.2110997878490717,0.9878983434671345,0.9499870606615357,,,,,,,,,,,,,,,,,,,
D_t_A___ABEV,0.6449774453908381,0.6485040190282864,0.6881516362123481,0.7655109675035422,,,,,,,,,,,,,,,,,,,
D_t_A___ABFRL.NS,1.1311315786729512,1.1042607763570937,1.2218910528990334,1.317496114738791,,,,,,,,,,,,,,,,,,,
D_t_A___ABG,1.030458551824166,0.8752270180455195,0.9076131351086424,0.9143642547640125,,,,,,,,,,,,,,,,,,,
D_t_A___ABI.BR,2.3166072099136312,2.301610120759057,2.9067042314180096,2.797174264904235,,,,,,,,,,,,,,,,,,,
D_t_A___ABILF,,1.2157171399164497,,,,,,,,,,,,,,,,,,,,,
D_t_A___ABIO,,0.1084817244611059,0.11619047619047619,0.16902547513141933,0.09886718908603678,,,,,,,,,,,,,,,,,,
D_t_A___ABIO.PA,3.406993006993007,0.757953902217381,0.7509676614655851,0.726864265415736,,,,,,,,,,,,,,,,,,,
D_t_A___ABL.AX,,1.1980985533965667,1.029823036682277,0.8418825509663528,0.47382644701971105,,,,,,,,,,,,,,,,,,
D_t_A___ABL.DE,1.1624044679600236,1.3223696100046987,1.4593826320214598,1.4680235393568943,,,,,,,,,,,,,,,,,,,
D_t_A___ABM,1.2201736520527389,1.3785897435897436,1.512108559498956,1.6050187709938748,,,,,,,,,,,,,,,,,,,
D_t_A___ABMC,,1.4617737003058104,1.1143707482993197,0.8152408339324227,0.7156802928615009,,,,,,,,,,,,,,,,,,
D_t_A___ABMD,0.1283075111167383,0.11544619715375036,,,,,,,,,,,,,,,,,,,,,
D_t_A___ABMINTLTD.NS,0.5518383048495933,0.3178886625933469,0.3934975772371829,0.48995826109291724,,,,,,,,,,,,,,,,,,,
D_t_A___ABML,5.254236149740724,52.64802468336678,8.878096570575414,21.538359208968057,,,,,,,,,,,,,,,,,,,
D_t_A___ABMT,16.774483937377724,30.648691075514876,40.458245554900145,59.457605299191314,,,,,,,,,,,,,,,,,,,
D_t_A___ABN.AS,,0.9431998847618946,0.9443865757442979,0.9461916043024324,,,,,,,,,,,,,,,,,,,
D_t_A___ABNB,0.7776498153857881,0.77911439912462,0.6194157349496511,,,,,,,,,,,,,,,,,,,,
D_t_A___ABNX.PA,,,0.7194706701748955,0.5203229552618481,,,,,,,,,,,,,,,,,,,
D_t_A___ABO.BR,,0.6986887479245605,0.6879794130746771,0.7099108547456738,0.6919120696806305,,,,,,,,,,,,,,,,,,
D_t_A___AB.PA,,2.730441708019359,1.7903819494239686,0.815885880354475,1.1741341396371632,,,,,,,,,,,,,,,,,,
D_t_A___ABP.AX,,,,,,0.33228310454537247,,0.3856877191696297,,,,,,,,,,,,,,,
D_t_A___ABQQ,0.20693828351113666,0.0829128881455238,0.26362682396883336,0.47621970185645607,,,,,,,,,,,,,,,,,,,
D_t_A___ABR.AX,0.05198838036378317,0.011888505089782973,0.01488544022918255,0.33513712955823166,,,,,,,,,,,,,,,,,,,
D_t_A___ABR.DE,0.3559468822170901,0.3696982003705866,0.6239871867345016,0.6003035029296463,,,,,,,,,,,,,,,,,,,
D_t_A___ABRD.ME,,0.4177859671794846,0.42305227158825764,0.43499535390949906,0.42878736916841376,,,,,,,,,,,,,,,,,,
D_t_A___ABS2.DE,,0.8703096067599287,0.8415579985194793,0.8334633939481375,0.8354938424620063,,,,,,,,,,,,,,,,,,
D_t_A___ABST,1.345053276556867,1.5099548881768765,1.6094874429099055,1.5794755215026668,,,,,,,,,,,,,,,,,,,
D_t_A___ABST.TO,1.345053276556867,1.5099548881768765,1.6094874429099055,1.5794755215026668,,,,,,,,,,,,,,,,,,,
D_t_A___ABT,1.1624044679600236,1.3223696100046987,1.4593826320214598,1.4680235393568943,,,,,,,,,,,,,,,,,,,
D_t_A___ABT.SW,1.1624044679600236,1.3223696100046987,1.4593826320214598,1.4680235393568943,,,,,,,,,,,,,,,,,,,
D_t_A___ABTX,0.91098043361042,0.902183758796883,0.8971131101611449,0.9062304796193029,,,,,,,,,,,,,,,,,,,
D_t_A___ABUS,,,0.1712335548707286,0.35477132662990596,0.47935047005456577,,,,,,,,,,,,,,,,,,
D_t_A___ABV.AX,0.3714988644965935,0.7405622489959839,0.6853978671041837,0.5343463121240899,,,,,,,,,,,,,,,,,,,
D_t_A___ABVX.PA,,1.6873408697423362,,,,,,,,,,,,,,,,,,,,,
D_t_A___ABX.AX,,0.1344277618741602,0.10744641043459667,0.08289194915254237,0.08199217050891693,,,,,,,,,,,,,,,,,,
D_t_A___ABX.TO,0.3559468822170901,0.3696982003705866,0.6239871867345016,0.6003035029296463,,,,,,,,,,,,,,,,,,,
D_t_A___AC8.AX,0.02338109763808661,0.027979712033106452,0.040792008195119536,0.04964747882274656,,,,,,,,,,,,,,,,,,,
D_t_A___ACA,0.460117087449689,0.3143839400822641,,,,,,,,,,,,,,,,,,,,,
D_t_A___ACAD,0.19911120551549055,0.10767129815859124,0.11400567016077891,0.12988167866416161,,,,,,,,,,,,,,,,,,,
D_t_A___ACAN,,,,0.6245801022595399,,,,,,,,,,,,,,,,,,,
D_t_A___ACAN.PA,,,,0.21653080757907725,0.22431910600110705,,,,,,,,,,,,,,,,,,
D_t_A___ACB,0.4612750588836392,0.685135706371908,0.36182831854567543,0.41503380405648677,,,,,,,,,,,,,,,,,,,
D_t_A___ACB.AX,0.29743870489204033,0.14228699114273688,0.004699784380389783,0.008947575763194944,,,,,,,,,,,,,,,,,,,
D_t_A___ACBI,0.912069738580519,0.8948742253916723,0.8965922648349993,0.8996923346999993,,,,,,,,,,,,,,,,,,,
D_t_A___ACB.TO,0.4612750588836392,0.685135706371908,0.36182831854567543,0.41503380405648677,,,,,,,,,,,,,,,,,,,
D_t_A___ACC,0.5802658784045162,0.5473493828207746,0.4736952681729558,0.47809615956040674,,,,,,,,,,,,,,,,,,,
D_t_A___ACCA,,3.313745630406107,2.367178699804131,1.7998813447593935,0.5761387183969228,,,,,,,,,,,,,,,,,,
D_t_A___ACCB.BR,,,,0.5970945656503408,,,,,,,,,,,,,,,,,,,
D_t_A___ACCD,1.4441732037331985,,,,,,,,,,,,,,,,,,,,,,
D_t_A___ACCEL.AS,,0.7376885141431201,0.7052736302441451,0.6694662996855154,,,,,,,,,,,,,,,,,,,
D_t_A___ACCELYA.NS,0.4014328722468764,0.34267410425303674,0.36514667803081885,0.31917474600470364,,,,,,,,,,,,,,,,,,,
D_t_A___ACC.L,,1.1762654189706507,1.3365228013029316,2.181363727254549,1.928069526627219,,,,,,,,,,,,,,,,,,
D_t_A___ACC.NS,0.30301156411519803,0.32711016063312137,0.34499992501387244,0.3709910791919481,,,,,,,,,,,,,,,,,,,
D_t_A___ACCO,1.8532508237563288,1.5364495958517614,1.5472297559085626,1.571107145628055,,,,,,,,,,,,,,,,,,,
D_t_A___ACC.OL,0.06786300497827077,,,,,,,,,,,,,,,,,,,,,,
D_t_A___ACD.TO,,0.7962742572475873,0.7833804173573455,0.7311901963425835,0.5367931374657934,,,,,,,,,,,,,,,,,,
D_t_A___ACEL,,1.4582140497687734,,,,,,,,,,,,,,,,,,,,,
D_t_A___ACE.NS,,,0.5338622999550986,0.5087693880738224,,,,,,,,,,,,,,,,,,,
D_t_A___ACER,,0.2259325132828269,0.13008343692898838,0.12246096669769342,0.3448252846436618,,,,,,,,,,,,,,,,,,
D_t_A___ACET,,0.31854339539387405,0.8687768456859524,,,,,,,,,,,,,,,,,,,,
D_t_A___ACF.AX,,0.4559888857085536,,,,,,,,,,,,,,,,,,,,,
D_t_A___ACFN,,1.1300943585625376,,,,,,,,,,,,,,,,,,,,,
D_t_A___ACGL,0.7008552365926177,0.7002764537910764,0.702288188481044,0.7065277336718851,,,,,,,,,,,,,,,,,,,
D_t_A___ACGLO,0.7008552365926177,0.7002764537910764,0.702288188481044,0.7065277336718851,,,,,,,,,,,,,,,,,,,
D_t_A___ACGLP,0.7008552365926177,0.7002764537910764,0.702288188481044,0.7065277336718851,,,,,,,,,,,,,,,,,,,
D_t_A___ACH,,0.7202290494790773,0.7253031054700891,0.7223741756790172,0.7630674876390803,,,,,,,,,,,,,,,,,,
D_t_A___ACHC,1.0506357207142747,0.9186064032682555,1.0334379141124928,1.067829156883195,,,,,,,,,,,,,,,,,,,
D_t_A___ACHV,,0.1687002061396178,0.2085133418043202,0.3182105595953209,177.61111111111111,,,,,,,,,,,,,,,,,,
D_t_A___ACI,1.0462342647894673,1.1531792252428574,1.1674205815915135,1.1725774513604408,,,,,,,,,,,,,,,,,,,
D_t_A___ACIU,,0.08958395989974938,0.09632369401086713,0.11494322528841856,0.08789237668161436,,,,,,,,,,,,,,,,,,
D_t_A___ACIW,1.3727829204439133,1.535568879044231,1.1838366161234901,1.812450746017139,,,,,,,,,,,,,,,,,,,
D_t_A___ACKB.BR,,0.7154396589834096,0.7184924554199892,0.7165743943834576,0.7244130964916381,,,,,,,,,,,,,,,,,,
D_t_A___ACKO.ME,,0.8622260334343066,0.8714494056548797,0.9080001553027205,0.9926258589080568,,,,,,,,,,,,,,,,,,
D_t_A___ACLS,0.22897295012679628,0.23475352767955862,0.2554586546228309,0.275712898746052,,,,,,,,,,,,,,,,,,,
D_t_A___ACM,1.0156385806754171,0.970577046212483,1.232536184602997,1.2745395875993666,,,,,,,,,,,,,,,,,,,
D_t_A___ACMR,0.40200630102973206,0.277053170101077,0.4935440242086929,0.4135723242605296,,,,,,,,,,,,,,,,,,,
D_t_A___ACN,0.6666747705122036,0.6344122983353778,0.7198386599945001,0.7338324870312646,,,,,,,,,,,,,,,,,,,
D_t_A___ACNB,,0.9024262990155909,0.9112233077154737,0.9162153280751143,,,,,,,,,,,,,,,,,,,
D_t_A___ACOMO.AS,,0.5360893292724942,0.5660985051598105,0.5752604371483115,,,,,,,,,,,,,,,,,,,
D_t_A___ACOR,,,1.1674699551980605,1.4102443032313756,,,,,,,,,,,,,,,,,,,
D_t_A___AC.PA,1.064844140690115,0.7817155756207675,0.8316781257957728,0.7475071225071225,,,,,,,,,,,,,,,,,,,
D_t_A___ACP.AX,0.519353156700767,0.49897827155485,0.4454355547900855,0.6039389312720523,,,,,,,,,,,,,,,,,,,
D_t_A___ACPH.BR,,0.7671005410038031,0.36276282481789535,5.977050097956899,2.148884103367267,,,,,,,,,,,,,,,,,,
D_t_A___ACP.L,,0.3083922411174735,0.33310164194820774,0.3161681102510909,0.10409535128449479,,,,,,,,,,,,,,,,,,
D_t_A___ACQ.TO,1.0424043145323947,1.042628490095525,1.0251979743683504,0.8871549368083599,,,,,,,,,,,,,,,,,,,
D_t_A___ACR.AX,0.27960305001121327,0.10219784717390415,0.07753154816866728,0.07147084936371707,,,,,,,,,,,,,,,,,,,
D_t_A___ACRE,0.7548506165078256,0.7610386887980387,0.7345595774777899,0.7632100886952405,,,,,,,,,,,,,,,,,,,
D_t_A___ACRL.L,0.7787313258090198,0.7169917194940701,0.7489355145946551,0.7156412136250846,,,,,,,,,,,,,,,,,,,
D_t_A___ACRS,,,0.24197319326789118,0.08383412357113978,,,,,,,,,,,,,,,,,,,
D_t_A___ACRX,,1.4533692368317352,0.964715057287216,1.4832300931808555,1.0533737361615314,,,,,,,,,,,,,,,,,,
D_t_A___ACS.AX,1.8358058803553026,1.9599502387736265,1.0107049933185202,0.7081676808464414,,,,,,,,,,,,,,,,,,,
D_t_A___ACSO.L,,0.7567704132697185,0.7667126053030009,0.9479194781826361,0.6712082318611642,,,,,,,,,,,,,,,,,,
D_t_A___ACST,0.5297974098554463,0.8472959685349066,1.1427795874049946,0.2871900826446281,,,,,,,,,,,,,,,,,,,
D_t_A___ACTG,,0.08148440434139778,0.1504816849311287,0.05310490943929739,0.13620495602907232,,,,,,,,,,,,,,,,,,
D_t_A___ACT.L,0.29637025007524104,0.1695962154717304,0.07329939845639641,0.04201139436001865,,,,,,,,,,,,,,,,,,,
D_t_A___AC.TO,1.109850648820697,0.994677227048203,0.878968253968254,0.8371713402903282,,,,,,,,,,,,,,,,,,,
D_t_A___ACU,0.631288435860305,0.6098385498430114,0.6513257186681617,0.7031015394649704,,,,,,,,,,,,,,,,,,,
D_t_A___ACU.AX,0.9354111662051645,1.07580424366872,0.4095367195598437,1.1122366288492707,,,,,,,,,,,,,,,,,,,
D_t_A___ACUR,,4.16837899543379,5.082819383259912,1.3701183431952664,1.0365943632875905,,,,,,,,,,,,,,,,,,
D_t_A___ACW.AX,0.12196052674773714,0.04437014682240351,0.05675539484424408,0.1573181166673996,,,,,,,,,,,,,,,,,,,
D_t_A___ACWN.DE,,0.4060042530310223,0.4689089772896657,0.449436897236474,0.3311817521510251,,,,,,,,,,,,,,,,,,
D_t_A___ACX.DE,,0.5765963243023542,0.33587676823864665,0.2881225845773398,0.2497256083196647,,,,,,,,,,,,,,,,,,
D_t_A___ACY,,,0.8130990540892298,,,,,,,,,,,,,,,,,,,,
D_t_A___AD1.AX,0.9471654213677065,0.8252263221059317,,,,,,,,,,,,,,,,,,,,,
D_t_A___AD8.AX,0.1710685628681073,0.11800481295121418,0.17912529744810043,0.39639744282941775,,,,,,,,,,,,,,,,,,,
D_t_A___ADA.AX,0.6126241676672852,0.5400261168928812,0.3951365258527679,0.3189205267569833,,,,,,,,,,,,,,,,,,,
D_t_A___ADAG,,0.08213421616056565,0.19274280446175965,,,,,,,,,,,,,,,,,,,,
D_t_A___ADAM.L,,0.039239216358562624,0.002155519094038542,0.019720228427725677,0.0009888783294377521,,,,,,,,,,,,,,,,,,
D_t_A___ADANIENT.NS,0.6705264378196804,0.6972989801362806,0.7647620876204244,0.744353919845494,,,,,,,,,,,,,,,,,,,
D_t_A___ADANIGREEN.NS,0.8748322163281815,0.8684247755673573,,,,,,,,,,,,,,,,,,,,,
D_t_A___ADANIPORTS.NS,0.6381621439091957,0.6208478446760963,0.6061931202848166,0.6613153919947747,,,,,,,,,,,,,,,,,,,
D_t_A___ADANIPOWER.NS,0.916980388972404,0.8891020796697571,0.990010146924876,0.9607116599757661,,,,,,,,,,,,,,,,,,,
D_t_A___ADANITRANS.NS,0.7909063126705919,0.7919453587632633,0.661503787619477,0.7897664133529323,,,,,,,,,,,,,,,,,,,
D_t_A___ADAP,0.2445751337302965,0.32286933006217067,0.10844537769333329,0.27934312569243414,,,,,,,,,,,,,,,,,,,
D_t_A___AD.AS,,0.9312606184165817,0.914623264446586,0.8409857444799208,,,0.9702338036873004,,,,,,,,,,,,,,,,
D_t_A___ADB.DE,0.9045391118772059,1.2253892215568862,1.5373643099692367,0.7295198309098203,,,,,,,,,,,,,,,,,,,
D_t_A___ADBE,0.9045391118772059,1.2253892215568862,1.5373643099692367,0.7295198309098203,,,,,,,,,,,,,,,,,,,
D_t_A___ADBE.SW,0.9045391118772059,1.2253892215568862,1.5373643099692367,0.7295198309098203,,,,,,,,,,,,,,,,,,,
D_t_A___ADC,0.3499408030965088,0.3651555809092035,0.38936361453493734,0.3903591113275892,,,,,,,,,,,,,,,,,,,
D_t_A___ADCT,,0.20523334983906907,0.16899029773984597,0.0854742860572955,,,,,,,,,,,,,,,,,,,
D_t_A___ADD.DE,,0.847054091799622,0.8618828605548813,0.5993835756011412,0.5864719411010694,,,,,,,,,,,,,,,,,,
D_t_A___ADE.DE,,0.26170544217986136,0.17748906636134265,0.3022324571391969,0.2458629563127638,,,,,,,,,,,,,,,,,,
D_t_A___ADEN.SW,0.9120421753607103,0.9179487179487179,0.995937601559961,0.9637891520244461,,,,,,,,,,,,,,,,,,,
D_t_A___ADE.OL,,0.8013793103448276,0.9639882697947214,1.1201219512195122,,,,,,,,,,,,,,,,,,,
D_t_A___ADES,,0.3861757943759948,0.5923569758580157,0.11199931551220466,0.2920356472795497,,,,,,,,,,,,,,,,,,
D_t_A___ADES.L,,0.6839219143268376,0.6117073060173063,0.45948828442354706,0.7369779923422575,,,,,,,,,,,,,,,,,,
D_t_A___ADFFOODS.NS,0.26927132894375505,0.1775628228250603,0.21247811292987412,0.21099720179137268,,,,,,,,,,,,,,,,,,,
D_t_A___ADH.AX,1.2879602041609453,0.9465035277306422,0.975891530460624,1.1840661453659787,,,,,,,,,,,,,,,,,,,
D_t_A___ADHUNIKIND.NS,0.311840841153761,0.4404366288594725,0.6149513472659381,0.6192200435555812,,,,,,,,,,,,,,,,,,,
D_t_A___ADI,1.7095365293729234,1.9687669321182295,2.6911238800670274,3.0461966910571316,,,,,,,,,,,,,,,,,,,
D_t_A___ADJ.DE,,0.38622393218187795,0.4730957204892938,0.479432606374225,0.4198768807607261,,,,,,,,,,,,,,,,,,
D_t_A___ADL.DE,,0.6786581826228298,0.7522961566760084,0.7455307051393968,0.7626535836539529,,,,,,,,,,,,,,,,,,
D_t_A___ADM,0.6686001895905747,0.6415721294878118,0.5921939552076538,0.5989180191427382,,,,,,,,,,,,,,,,,,,
D_t_A___ADMA,,0.8380076095576756,0.8495681598571966,0.679306439802965,,,,,,,,,,,,,,,,,,,
D_t_A___ADM.DE,0.6686001895905747,0.6415721294878118,0.5921939552076538,0.5989180191427382,,,,,,,,,,,,,,,,,,,
D_t_A___ADM.L,0.8753566542896228,0.8978734293140833,0.9082749792937279,0.9129076968963279,,,,,,,,,,,,,,,,,,,
D_t_A___ADMP,,0.4059967598747579,0.31104282369485303,0.4222730361600107,1.04136632032018,,,,,,,,,,,,,,,,,,
D_t_A___ADMS,1.416366044872489,1.0055069746790168,0.6172076622347901,0.6448199553111035,,,,,,,,,,,,,,,,,,,
D_t_A___ADMT,0.34069936196507283,0.24479425809263405,0.1706130490314606,0.1892119666645893,,,,,,,,,,,,,,,,,,,
D_t_A___ADN1.DE,,0.895873476836136,0.9202447882979252,0.9298069022185702,0.9851007887817704,,,,,,,,,,,,,,,,,,
D_t_A___ADN.AX,0.13830971314827406,0.17366689583490708,0.18676092484274998,0.24197807807814076,,,,,,,,,,,,,,,,,,,
D_t_A___ADNT,1.1187991238242494,1.0404520354436881,0.9853012048192771,0.8455300632911392,,,,,,,,,,,,,,,,,,,
D_t_A___ADN.TO,0.43401385488252525,0.43041279495867585,0.41545104974193414,0.41249923258404303,,,,,,,,,,,,,,,,,,,
D_t_A___ADO.AX,0.17898487564536064,0.11170019309173725,0.104717073140179,0.8449508019920831,,,,,,,,,,,,,,,,,,,
D_t_A___ADOC.PA,,0.5480180340319636,0.34598444113945775,0.3148092967818832,,,,,,,,,,,,,,,,,,,
