ROC___ACP.L,,-0.36321272010854305,-0.3447381904063392,-0.3749762087591145,-0.16999472819695968,,,,,,,,,,,,,,,,,,
ROC___ACQ.TO,0.22803231299251575,0.3154562823920646,0.28986991403676116,0.41375638754023686,,,,,,,,,,,,,,,,,,,
ROC___ACR.AX,-1.890428113015575,-1.337107565620175,-0.6995827538247567,0.5967092643125388,,,,,,,,,,,,,,,,,,,
ROC___ACRE,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
ROC___ACRL.L,-0.04214116740936348,-0.7799951028403526,-0.6037224847297453,0.6010127931769723,,,,,,,,,,,,,,,,,,,
ROC___ACRS,-2.004834510970621,-2.6779829089742466,-1.0763901478853177,-0.5680367897562467,,,,,,,,,,,,,,,,,,,
ROC___ACRX,,-1.4160690727170604,-0.6900501211986596,-1.2723505032563647,-0.7135329448277402,,,,,,,,,,,,,,,,,,
ROC___ACS.AX,-0.5561109524462556,-1.2613997260182837,-0.3630361593483184,-0.34016744048452924,,,,,,,,,,,,,,,,,,,
ROC___ACSO.L,,-0.20889261744966442,1.654199877375843,10.215334420880913,2.220532319391635,,,,,,,,,,,,,,,,,,
ROC___ACST,-4.550414300344475,-4.104236513258153,-7.014245014245014,-1.8934479414455627,,,,,,,,,,,,,,,,,,,
ROC___ACTG,,-0.29034057800314916,,,,,,,,,,,,,,,,,,,,,
ROC___ACT.L,-1.7759071207210892,-1.1592207802204992,-1.0940291839672844,-0.7185389946626305,,,,,,,,,,,,,,,,,,,
ROC___AC.TO,-0.6068912117692605,0.279348014565632,0.24353684210526316,0.3149086623453153,,,,,,,,,,,,,,,,,,,
ROC___ACU,0.2644714279093479,0.22909630741568998,0.20107586787630818,0.20855429824450292,,,,,,,,,,,,,,,,,,,
ROC___ACU.AX,-4.836325237592397,13.465618860510805,2.3010487353485503,0.9362047947988622,,,,,,,,,,,,,,,,,,,
ROC___ACUR,,-2.251552795031056,21.277173913043477,7.5396825396825395,-3.986018237082067,,,,,,,,,,,,,,,,,,
ROC___ACW.AX,-1.3815407226089917,,,-1.4071586818515216,,,,,,,,,,,,,,,,,,,
ROC___ACWN.DE,,0.07090118356516402,-0.0477224229926404,-0.45583333848910085,0.13006388067432342,,,,,,,,,,,,,,,,,,
ROC___ACX.DE,,1.5956157099436323,1.0412282569070024,0.8038171672775332,0.6041951332367926,,,,,,,,,,,,,,,,,,
ROC___ACY,,1.12781009444228,0.6600599432751557,,,,,,,,,,,,,,,,,,,,
ROC___AD1.AX,-62.01542670858074,-29.937232144688007,-3.3457532578128792,-3.180795366649553,,,,,,,,,,,,,,,,,,,
ROC___AD8.AX,-0.1448816904972795,0.022102976874920147,-0.11963292919820484,-0.038448706284936726,,,,,,,,,,,,,,,,,,,
ROC___ADA.AX,0.322608445848894,-0.4554210236653825,1.0058479532163742,0.6927222575854021,,,,,,,,,,,,,,,,,,,
ROC___ADAG,,-0.3887539598695365,-0.7875504294800066,,,,,,,,,,,,,,,,,,,,
ROC___ADAM.L,,-0.09960500457260717,,,,,,,,,,,,,,,,,,,,,
ROC___ADANIENT.NS,0.2541722338770499,0.2622936493083238,0.20006810250656265,0.18003053482805612,,,,,,,,,,,,,,,,,,,
ROC___ADANIGREEN.NS,0.20860271167044164,0.1272396412268026,0.07010364673708608,0.031549949907444884,,,,,,,,,,,,,,,,,,,
ROC___ADANIPORTS.NS,0.2892365769483433,0.3625846678244197,0.3601477239320345,0.32383077694386747,,,,,,,,,,,,,,,,,,,
ROC___ADANIPOWER.NS,0.11943543948205051,0.13165337704797284,0.16717716821853346,0.161046516726997,,,,,,,,,,,,,,,,,,,
ROC___ADANITRANS.NS,0.23346022440420167,0.18150337595859078,0.41818978811402213,0.2728767704631054,,,,,,,,,,,,,,,,,,,
ROC___ADAP,-0.6575934657179404,-2.025578783377414,-0.678526707747059,-0.8207766041882899,,,,,,,,,,,,,,,,,,,
ROC___AD.AS,,0.3796852839873033,0.36749069643806487,0.46455476144485225,,,0.5094273498282751,,,,,,,,,,,,,,,,
ROC___ADB.DE,1.8270806382061233,-16.218362282878413,3.482558086064556,0.9310459293002947,,,,,,,,,,,,,,,,,,,
ROC___ADBE,1.8270806382061233,-16.218362282878413,3.482558086064556,0.9310459293002947,,,,,,,,,,,,,,,,,,,
ROC___ADBE.SW,1.8270806382061233,-16.218362282878413,3.482558086064556,0.9310459293002947,,,,,,,,,,,,,,,,,,,
ROC___ADC,0.07786801923433144,0.09227875916347271,0.08883110297391084,0.09982662217666463,,,,,,,,,,,,,,,,,,,
ROC___ADCT,,-2.1920743181839044,-2.0733593917503668,-0.7459850510031778,,,,,,,,,,,,,,,,,,,
ROC___ADD.DE,,0.19915772710504304,0.17951359245906034,0.053186769526206004,0.06369005705088594,,,,,,,,,,,,,,,,,,
ROC___ADE.DE,,1.1248800693476637,6.6349510740939515,5.769902209286858,-0.08479230422283883,,,,,,,,,,,,,,,,,,
ROC___ADEN.SW,0.4708835341365462,0.9818716315531603,1.8729582577132486,1.802250803858521,,,,,,,,,,,,,,,,,,,
ROC___ADE.OL,0.3071699098863785,3.2091571279916753,1.4883442916915721,1.3614678899082568,,,,,,,,,,,,,,,,,,,
ROC___ADES,,-0.29823344989750394,0.06891008300743512,-0.27212360289283366,-1.6291739894551844,,,,,,,,,,,,,,,,,,
ROC___ADES.L,,0.24061323669155554,0.14933098974629816,0.24769585554375145,0.3508657241610897,,,,,,,,,,,,,,,,,,
ROC___ADFFOODS.NS,0.4025169462017446,0.5065873287029276,0.25141870273573874,0.2769390750966802,,,,,,,,,,,,,,,,,,,
ROC___ADH.AX,1.2709580534529294,2.010102656020857,2.1970825950826436,1.5326709877624565,,,,,,,,,,,,,,,,,,,
ROC___ADHUNIKIND.NS,0.10010567871983714,0.1909536464074944,0.3052600402510158,0.30140165065057695,,,,,,,,,,,,,,,,,,,
ROC___ADI,1.2407482070352522,2.129657650562959,1.7698511676041877,1.7366356836402104,,,,,,,,,,,,,,,,,,,
ROC___ADJ.DE,,0.03723973401550941,0.04644960529933746,0.04763880443983452,0.05146448886676136,,,,,,,,,,,,,,,,,,
ROC___ADL.DE,,0.06447894905730807,0.7673670579389281,0.5715671225763095,0.3435973582731262,,,,,,,,,,,,,,,,,,
ROC___ADM,0.1791933323411222,0.16982343499197433,0.20506261657340794,0.17424112502143715,,,,,,,,,,,,,,,,,,,
ROC___ADMA,,-0.8002087240974095,-1.8544650103093174,-0.9827389418977525,-2.7873437854466494,,,,,,,,,,,,,,,,,,
ROC___ADM.DE,0.1791933323411222,0.16982343499197433,0.20506261657340794,0.17424112502143715,,,,,,,,,,,,,,,,,,,
ROC___ADM.L,0.397933307975149,0.3452893352462936,0.3902884844631646,0.4042636036211428,,,,,,,,,,,,,,,,,,,
ROC___ADMP,,-3.411288783061717,-3.27433537907836,-2.567662549000758,-15.01904584840191,,,,,,,,,,,,,,,,,,
ROC___ADMS,-0.9201635261500869,-1.377988929475831,-1.1073266297310698,-1.0616656608328303,,,,,,,,,,,,,,,,,,,
ROC___ADMT,-0.03539366056297529,-0.40843687224030983,-0.06025378543396508,0.8586096171190873,,,,,,,,,,,,,,,,,,,
ROC___ADN1.DE,,0.36990245753443,0.9076340096313255,0.7089442667792997,0.8005365709478662,,,,,,,,,,,,,,,,,,
ROC___ADN.AX,-0.687064125951027,-0.27220275972288965,-0.28290078680439257,-3.1208626437679086,,,,,,,,,,,,,,,,,,,
ROC___ADNT,0.027152831652443754,0.08709016393442623,0.31,0.6262626262626263,,,,,,,,,,,,,,,,,,,
ROC___ADN.TO,0.08436567776272381,0.11773988979592917,0.08898783473506615,0.09448313094107276,,,,,,,,,,,,,,,,,,,
ROC___ADO.AX,-1.9068377668113805,-1.4969071082780183,-1.4118982997134142,-0.5685501232445807,,,,,,,,,,,,,,,,,,,
ROC___ADOC.PA,,-1.0142718581127892,0.6492270672305673,-0.36534553980127277,-0.31722305923400207,,,,,,,,,,,,,,,,,,
ROC___ADOM,,-3.3856101502060074,-3.002714480874317,-19.258136424431566,6.461538461538462,,,,,,,,,,,,,,,,,,
ROC___ADORWELD.NS,0.29883430474604494,0.31784883219856935,0.2637006890810711,0.22547256912386412,,,,,,,,,,,,,,,,,,,
ROC___ADP,2.4960722553223786,2.596094884621591,2.3800753073538083,1.378364203494631,,,,,,,,,,,,,,,,,,,
